step,value
199,0.0108982482925057
200,0.010846808552742
201,0.0118808234110474
202,0.0108217876404523
203,0.0119009809568524
204,0.0128402216359972
205,0.0118256229907274
206,0.0093401614576578
207,0.0111410776153206
208,0.0098730279132723
209,0.0113561255857348
210,0.0115874037146568
211,0.0115956924855709
212,0.0112513564527034
213,0.0101349530741572
214,0.0124582145363092
215,0.0108577450737357
216,0.0105110667645931
217,0.0092835696414113
218,0.0116860717535018
219,0.0106118787080049
220,0.0123350257053971
221,0.0101364273577928
222,0.0088538499549031
223,0.0098657626658678
224,0.012176513671875
225,0.011072046123445
226,0.011655930429697
227,0.0105490805581212
228,0.0106389317661523
229,0.0092470319941639
230,0.0110741360113024
231,0.0107891103252768
232,0.0127035221084952
233,0.0101322326809167
234,0.0119546372443437
235,0.007868860848248
236,0.011204027570784
237,0.0112014785408973
238,0.0086544575169682
239,0.0095396367833018
240,0.0085495170205831
241,0.0125835286453366
242,0.0105858203023672
243,0.0140754915773868
244,0.0126812784001231
245,0.0094213373959064
246,0.011692558415234
247,0.0132488869130611
248,0.0122441444545984
249,0.0114919729530811
250,0.0120112178847193
251,0.011167979799211
252,0.0109653230756521
253,0.0115054100751876
254,0.0083769839257001
255,0.0103054204955697
256,0.0126643413677811
257,0.0116098280996084
258,0.0117659540846943
259,0.0107677578926086
260,0.0087551213800907
261,0.0107795931398868
262,0.0056403414346277
263,0.010988051071763
264,0.0113743674010038
265,0.0072329109534621
266,0.0108415754511952
267,0.009044392965734
268,0.0103077022358775
269,0.0121841840445995
270,0.0109554333612322
271,0.0123827066272497
272,0.0083055458962917
273,0.0103246821090579
274,0.0098525807261466
275,0.0088944397866725
276,0.0089866174384951
277,0.0092056561261415
278,0.0109709473326802
279,0.010570278391242
280,0.009717458859086
281,0.0086481282487511
282,0.0088458349928259
283,0.007351120468229
284,0.0107007706537842
285,0.0075732958503067
286,0.0072801238857209
287,0.0087448544800281
288,0.0088172825053334
289,0.0078913029283285
290,0.0111235985532403
291,0.0179812628775835
292,0.0081965317949652
293,0.0078465575352311
294,0.0096403779461979
295,0.0092974854633212
296,0.0078746424987912
297,0.0071113854646682
298,0.0101343365386128
299,0.0072145285084843
300,0.0082222027704119
301,0.0083157652989029
302,0.0095373401418328
303,0.011474460363388
304,0.0092975478619337
305,0.0070278905332088
306,0.0102604888379573
307,0.0120397182181477
308,0.0128634674474596
309,0.0074957660399377
310,0.0076485257595777
311,0.0099163139238953
312,0.0086640352383255
313,0.0085702668875455
314,0.0087651340290904
315,0.0083194002509117
316,0.007237912621349
317,0.0055219982750713
318,0.0104508083313703
319,0.0096194772049784
320,0.0046760328114032
321,0.0074640102684497
322,0.0083678364753723
323,0.0080485194921493
324,0.0088754277676343
325,0.0101902708411216
326,0.0095240445807576
327,0.0107182888314127
328,0.0106863649562001
329,0.0090948492288589
330,0.0097799450159072
331,0.0091044204309582
332,0.008970059454441
333,0.0065065147355198
334,0.0098187057301402
335,0.0095875561237335
336,0.0088649541139602
337,0.0076237111352384
338,0.0079024527221918
339,0.0088923992589116
340,0.0071638063527643
341,0.0110241863876581
342,0.0060745785012841
343,0.008921961300075
344,0.006987212691456
345,0.0087141534313559
346,0.0056262952275574
347,0.004430669825524
348,0.0065106796100735
349,0.0076216715388
350,0.0046319277025759
351,0.0080878864973783
352,0.0072823758237063
353,0.0086591346189379
354,0.0055754026398062
355,0.0067216781899333
356,0.0076277046464383
357,0.0061636478640139
358,0.0061763566918671
359,0.0063315997831523
360,0.0087789464741945
361,0.0056219571270048
362,0.0053213704377412
363,0.0045974585227668
364,0.0065155206248164
365,0.0060704872012138
366,0.0075587546452879
367,0.0061257551424205
368,0.0072074467316269
369,0.0131712043657898
370,0.0134272510185837
371,0.0056252791546285
372,0.0063780322670936
373,0.0063566151075065
374,0.0074131553992629
375,0.0068753133527934
376,0.0070869009941816
377,0.0054339962080121
378,0.0063585457392036
379,0.0070029613561928
380,0.0075090914033353
381,0.0062439874745905
382,0.008685303851962
383,0.0165123995393514
384,0.0081726582720875
385,0.0082126734778285
386,0.0066321645863354
387,0.0065697012469172
388,0.0088311713188886
389,0.0075600044801831
390,0.0076419305987656
391,0.0086766183376312
392,0.0097624883055686
393,0.0092631261795759
394,0.0077902358025312
395,0.0086041586473584
396,0.0077993790619075
397,0.0062195644713938
398,0.0077734952792525
399,0.0088281575590372
