step,value
185,0.0164320059120655
186,0.0149694671854376
187,0.0144570264965295
188,0.012846759520471
189,0.01262460462749
190,0.0136759579181671
191,0.0130006670951843
192,0.0078816106542944
193,0.0117801809683442
194,0.0110279349610209
195,0.0097880326211452
196,0.0084136119112372
197,0.0100012943148612
198,0.0105502344667911
199,0.0096477596089243
200,0.0094714211300015
201,0.0105368448421359
202,0.0102470256388187
203,0.0090044690296053
204,0.0098508363589644
205,0.0094158360734581
206,0.0090058520436286
207,0.0100966095924377
208,0.009776271879673
209,0.0087876254692673
210,0.0078557264059782
211,0.0084807779639959
212,0.0081538613885641
213,0.0083665857091546
214,0.0084507828578352
215,0.0074208253063261
216,0.0078744981437921
217,0.007420839741826
218,0.0081319455057382
219,0.0074739051051437
220,0.0078209694474935
221,0.0074284276925027
222,0.0077571077272295
223,0.007802992593497
224,0.0079395221546292
225,0.0074695968069136
226,0.0070388815365731
227,0.0083879781886935
228,0.0075589772313833
229,0.0071313916705548
230,0.00683767022565
231,0.0068532638251781
232,0.0074460003525018
233,0.0062341010197997
234,0.0072725974023342
235,0.0069847577251493
236,0.0072423522360622
237,0.0072753462009131
238,0.0074961967766284
239,0.0074605257250368
240,0.0074846995994448
241,0.0064444304443895
242,0.0070146266371011
243,0.0070718731731176
244,0.0072052660398185
245,0.008006889373064
246,0.0062121264636516
247,0.0072797238826751
248,0.0063796285539865
249,0.0076460437849164
250,0.0069894292391836
251,0.0075936559587717
252,0.0068530370481312
253,0.006436304654926
254,0.0067301117815077
255,0.0068683843128383
256,0.0070651099085807
257,0.0069606429897248
258,0.0069959815591573
259,0.006277379579842
260,0.0072228880599141
261,0.006349507253617
262,0.0061124148778617
263,0.0067089195363223
264,0.0073370551690459
265,0.0066268574446439
266,0.007078168913722
267,0.0061401040293276
268,0.0058322176337242
269,0.0070021618157625
270,0.0058500869199633
271,0.0060987784527242
272,0.0060799331404268
273,0.0067745554260909
274,0.0065324953757226
275,0.0061923880130052
276,0.0062171109020709
277,0.0059636044315993
278,0.0065235155634582
279,0.006141634657979
280,0.005186638329178
281,0.0068388655781745
282,0.0071737971156835
283,0.0056818551383912
284,0.0057960390113294
285,0.0064889537170529
286,0.0064350855536758
287,0.0057078613899648
288,0.0057399473153054
289,0.0063336063176393
290,0.0059616328217089
291,0.0064057605341076
292,0.0063543012365698
293,0.0061045950278639
294,0.0060713328421115
295,0.0064584594219923
296,0.0062843631021678
297,0.0057151075452566
298,0.0057895481586456
299,0.0062098866328597
300,0.0048058927059173
301,0.0061639635823667
302,0.0058313752524554
303,0.0060531981289386
304,0.0059045408852398
305,0.0060420744121074
306,0.0059270784258842
307,0.0064996746368706
308,0.0057883914560079
309,0.006504432298243
310,0.0061909295618534
311,0.0057990490458905
312,0.0062261256389319
313,0.0061661442741751
314,0.0057548084296286
315,0.0058558648452162
316,0.0052177966572344
317,0.005938381422311
318,0.005864068865776
319,0.0059480858035385
320,0.0055707246065139
321,0.0056171277537941
322,0.0057156370021402
323,0.0056886090897023
324,0.0056698708795011
325,0.0048674633726477
326,0.0053952778689563
327,0.0054285190999507
328,0.0059109758585691
329,0.0057573211379349
330,0.0055137076415121
331,0.0059400112368166
332,0.0064569571986794
333,0.0054419292137026
334,0.0057480027899146
335,0.0059068966656923
336,0.0061151552945375
337,0.0059414538554847
338,0.0059324330650269
339,0.0054721301421523
340,0.0057261758483946
341,0.0055067441426217
342,0.0057449066080152
343,0.0056840982288122
344,0.0055281082168221
345,0.0056375712156295
346,0.0055958498269319
347,0.0054596471600234
348,0.0056299176067113
349,0.0060492460615932
350,0.0050212601199746
351,0.0055132820270955
352,0.0050711487419903
353,0.0058232205919921
354,0.0056852609850466
355,0.0060091046616435
356,0.0055261957459151
357,0.0057399151846766
358,0.0052963988855481
359,0.005206941626966
360,0.0053398446179926
361,0.0062170191667973
362,0.0050886771641671
363,0.00634899828583
364,0.004419504199177
365,0.005868584383279
366,0.0056083775125443
367,0.0053371484391391
368,0.0049385870806872
369,0.0045755766332149
370,0.005242318380624
371,0.0056025721132755
372,0.0047218087129294
373,0.005683169234544
374,0.0056049330160021
375,0.0054463413543999
376,0.0052606463432312
377,0.005684885662049
378,0.0056281369179487
379,0.0054004453122615
380,0.0058907805941998
381,0.0043106954544782
382,0.0057791620492935
383,0.0048244134522974
384,0.0054586976766586
385,0.0041442373767495
386,0.0055132270790636
387,0.0054428074508905
388,0.0052651762962341
389,0.0054921507835388
390,0.0058573712594807
391,0.0054057291708886
392,0.0048699150793254
393,0.0052577732130885
394,0.0047389063984155
395,0.0049692811444401
396,0.0053901253268122
397,0.0047849067486822
398,0.0048074959777295
399,0.0053576347418129
