step,value
184,0.0267627965658903
185,0.0264103021472692
186,0.0260920990258455
187,0.0261138919740915
188,0.026594677940011
189,0.026312543079257
190,0.0264955610036849
191,0.0262172799557447
192,0.0269831959158182
193,0.0263112280517816
194,0.0265744440257549
195,0.0264975819736719
196,0.0265320409089326
197,0.0266121719032526
198,0.0261502861976623
199,0.0263003502041101
200,0.0266650542616844
201,0.0265571568161249
202,0.0263744685798883
203,0.0262612234801054
204,0.0271744690835475
205,0.0267735701054334
206,0.0271874014288187
207,0.0270562246441841
208,0.0270082782953977
209,0.027298541739583
210,0.0264783520251512
211,0.0268019214272499
212,0.0265092831104993
213,0.027552030980587
214,0.0261630043387413
215,0.0267391595989465
216,0.0267266873270273
217,0.0270433239638805
218,0.0266159009188413
219,0.0261624176055192
220,0.0273063685745
221,0.0265326295047998
222,0.027065360918641
223,0.0268483329564332
224,0.0261145159602165
225,0.0268170498311519
226,0.0268773660063743
227,0.0262530054897069
228,0.0270873978734016
229,0.0267048459500074
230,0.0269197225570678
231,0.0266791321337223
232,0.0272357072681188
233,0.0263361129909753
234,0.026812445372343
235,0.0275533683598041
236,0.0262518357485532
237,0.0268103033304214
238,0.0263441652059555
239,0.0266473423689603
240,0.0272305458784103
241,0.0266384650021791
242,0.0269374083727598
243,0.0263018403202295
244,0.026589959859848
245,0.0270410850644111
246,0.0261208079755306
247,0.0269447192549705
248,0.0264127496629953
249,0.0263903066515922
250,0.0267066266387701
251,0.0267117153853178
252,0.0266602877527475
253,0.0263951160013675
254,0.0267002340406179
255,0.0264445655047893
256,0.0267777163535356
257,0.0269957408308982
258,0.0269872117787599
259,0.0264347251504659
260,0.0266305152326822
261,0.0268492046743631
262,0.0267412029206752
263,0.026658147573471
264,0.0265944954007864
265,0.0268367789685726
266,0.0269093587994575
267,0.0268854517489671
268,0.0267901476472616
269,0.0268193446099758
270,0.0261705331504344
271,0.0264278165996074
272,0.0266834776848554
273,0.0266420394182205
274,0.0264106076210737
275,0.02673976495862
276,0.0268107242882251
277,0.0264170691370964
278,0.0265543665736913
279,0.0266307089477777
280,0.0270902551710605
281,0.0262692645192146
282,0.0270612929016351
283,0.0269252732396125
284,0.0274536199867725
285,0.027079302817583
286,0.0268683899194002
287,0.0267913658171892
288,0.0266651380807161
289,0.026382990181446
290,0.0263135135173797
291,0.0276402812451124
292,0.0271260328590869
293,0.026214774698019
294,0.0273730866611003
295,0.0268796533346176
296,0.0263586584478616
297,0.0265761110931634
298,0.0264616608619689
299,0.0262573156505823
300,0.0257352516055107
301,0.0262096244841814
302,0.026964096352458
303,0.0264153238385915
304,0.0270729046314954
305,0.0267348792403936
306,0.0262251775711774
307,0.0264943540096282
308,0.0265619698911905
309,0.0262038521468639
310,0.0262693595141172
311,0.0263268016278743
312,0.0269560404121875
313,0.026508554816246
314,0.0264922827482223
315,0.0265005957335233
316,0.0262361653149127
317,0.0265837032347917
318,0.026735708117485
319,0.0268110185861587
320,0.0268874671310186
321,0.0263043101876974
322,0.0262022204697132
323,0.0261371899396181
324,0.0264606457203626
325,0.0266527030616998
326,0.026354843750596
327,0.0265212524682283
328,0.0261404942721128
329,0.0247973278164863
330,0.0263244695961475
331,0.0264394972473382
332,0.0267792716622352
333,0.0266013257205486
334,0.0263296775519847
335,0.0276983547955751
336,0.0265943594276905
337,0.0271510835736989
338,0.0268857311457395
339,0.0266562830656766
340,0.0266747530549764
341,0.0240868385881185
342,0.0245703533291816
343,0.0270411670207977
344,0.027237070724368
345,0.0266692377626895
346,0.0266543161123991
347,0.0261781439185142
348,0.026783250272274
349,0.0237838495522737
350,0.0262894257903099
351,0.0257286019623279
352,0.0271082744002342
353,0.0267077088356018
354,0.0263890270143747
355,0.0268078483641147
356,0.0261504016816616
357,0.026621101424098
358,0.0275936629623174
359,0.0267299842089414
360,0.026375463232398
361,0.027820786461234
362,0.025907065719366
363,0.026402173563838
364,0.0267820041626691
365,0.0262477975338697
366,0.0272625926882028
367,0.0263748560100793
368,0.0267117246985435
369,0.0272810980677604
370,0.0271343179047107
371,0.0267693269997835
372,0.0267132278531789
373,0.0265648942440748
374,0.0263442154973745
375,0.0245996173471212
376,0.0262530222535133
377,0.0264912955462932
378,0.0263081826269626
379,0.0265777762979269
380,0.026588724926114
381,0.0268351398408412
382,0.0268648024648427
383,0.0265604443848133
384,0.0265822000801563
385,0.0237677637487649
386,0.0265380851924419
387,0.0264867190271615
388,0.0272000841796398
389,0.0269870534539222
390,0.0263781268149614
391,0.0268151313066482
392,0.0263951234519481
393,0.0266604777425527
394,0.0274579096585512
395,0.0276673100888729
396,0.0279537569731473
397,0.0272342879325151
398,0.0262539107352495
399,0.0268820263445377
